#,Date,"Full Range, μS/cm (LGR S/N: 10778446, SEN S/N: 10778446)","Temp, °F (LGR S/N: 10778446, SEN S/N: 10778446)"
664,9/21/2022 8:15,115.6,73.54
665,9/21/2022 8:30,115.6,73.53
666,9/21/2022 8:45,115.2,73.47
667,9/21/2022 9:00,115.6,73.45
668,9/21/2022 9:15,115.6,73.45
669,9/21/2022 9:30,116,73.45
670,9/21/2022 9:45,116.8,73.47
671,9/21/2022 10:00,116,73.49
672,9/21/2022 10:15,116,73.53
673,9/21/2022 10:30,116,73.56
674,9/21/2022 10:45,116,73.63
675,9/21/2022 11:00,116.4,73.69
676,9/21/2022 11:15,116.4,73.72
677,9/21/2022 11:30,116.4,73.8
678,9/21/2022 11:45,116.4,73.87
679,9/21/2022 12:00,116.7,73.96
680,9/21/2022 12:15,116.7,74.07
681,9/21/2022 12:30,117.1,74.16
682,9/21/2022 12:45,117.1,74.23
683,9/21/2022 13:00,117.1,74.34
684,9/21/2022 13:15,117.1,74.46
685,9/21/2022 13:30,117.1,74.61
686,9/21/2022 13:45,117.5,74.68
687,9/21/2022 14:00,117.8,74.8
688,9/21/2022 14:15,117.8,74.93
689,9/21/2022 14:30,117.4,75.04
690,9/21/2022 14:45,118.2,75.15
691,9/21/2022 15:00,118.2,75.22
692,9/21/2022 15:15,118.2,75.33
693,9/21/2022 15:30,118.6,75.42
694,9/21/2022 15:45,118.6,75.52
695,9/21/2022 16:00,118.6,75.63
696,9/21/2022 16:15,118.9,75.76
697,9/21/2022 16:30,118.9,75.87
698,9/21/2022 16:45,119.3,76.01
699,9/21/2022 17:00,119.3,76.1
700,9/21/2022 17:15,119.7,76.19
701,9/21/2022 17:30,119.7,76.24
702,9/21/2022 17:45,119.7,76.3
703,9/21/2022 18:00,120.1,76.37
704,9/21/2022 18:15,120,76.39
705,9/21/2022 18:30,120.4,76.46
706,9/21/2022 18:45,120,76.53
707,9/21/2022 19:00,120.8,76.57
708,9/21/2022 19:15,120.4,76.64
709,9/21/2022 19:30,121.2,76.69
710,9/21/2022 19:45,120.8,76.69
711,9/21/2022 20:00,121.2,76.69
712,9/21/2022 20:15,120,76.68
713,9/21/2022 20:30,120,76.64
714,9/21/2022 20:45,120,76.62
715,9/21/2022 21:00,120.4,76.57
716,9/21/2022 21:15,120,76.55
717,9/21/2022 21:30,120,76.48
718,9/21/2022 21:45,120,76.41
719,9/21/2022 22:00,120.1,76.37
720,9/21/2022 22:15,119.7,76.26
721,9/21/2022 22:30,120.1,76.19
722,9/21/2022 22:45,120.1,76.1
723,9/21/2022 23:00,119.7,76.01
724,9/21/2022 23:15,119.7,75.92
725,9/21/2022 23:30,119.3,75.79
726,9/21/2022 23:45,119.3,75.7
727,9/22/2022 0:00,119.7,75.6
728,9/22/2022 0:15,119.3,75.49
729,9/22/2022 0:30,119.3,75.38
730,9/22/2022 0:45,119.4,75.25
731,9/22/2022 1:00,119.4,75.16
732,9/22/2022 1:15,119.4,75.04
733,9/22/2022 1:30,119,74.93
734,9/22/2022 1:45,119,74.84
735,9/22/2022 2:00,119,74.71
736,9/22/2022 2:15,118.6,74.62
737,9/22/2022 2:30,118.6,74.53
738,9/22/2022 2:45,118.6,74.41
739,9/22/2022 3:00,118.3,74.32
740,9/22/2022 3:15,118.3,74.23
741,9/22/2022 3:30,118.3,74.14
742,9/22/2022 3:45,117.9,74.03
743,9/22/2022 4:00,117.9,73.94
744,9/22/2022 4:15,117.9,73.87
745,9/22/2022 4:30,117.5,73.78
746,9/22/2022 4:45,117.5,73.69
747,9/22/2022 5:00,117.5,73.62
748,9/22/2022 5:15,117.5,73.53
749,9/22/2022 5:30,117.5,73.45
750,9/22/2022 5:45,117.2,73.38
751,9/22/2022 6:00,117.6,73.31
752,9/22/2022 6:15,117.2,73.24
753,9/22/2022 6:30,117.2,73.18
754,9/22/2022 6:45,117.2,73.11
755,9/22/2022 7:00,117.2,73.08
756,9/22/2022 7:15,117.2,73
757,9/22/2022 7:30,117.2,72.99
758,9/22/2022 7:45,117.2,72.93
759,9/22/2022 8:00,117.2,72.91
760,9/22/2022 8:15,116.8,72.86
761,9/22/2022 8:30,116.8,72.84
762,9/22/2022 8:45,116.8,72.81
763,9/22/2022 9:00,116.8,72.81
764,9/22/2022 9:15,116.8,72.81
765,9/22/2022 9:30,116.4,72.81
766,9/22/2022 9:45,117.2,72.84
767,9/22/2022 10:00,116.8,72.86
768,9/22/2022 10:15,116.8,72.88
769,9/22/2022 10:30,116.8,72.93
770,9/22/2022 10:45,117.2,73
771,9/22/2022 11:00,117.2,73.08
772,9/22/2022 11:15,117.2,73.15
773,9/22/2022 11:30,117.2,73.24
774,9/22/2022 11:45,117.6,73.33
775,9/22/2022 12:00,117.9,73.45
776,9/22/2022 12:15,117.9,73.56
777,9/22/2022 12:30,117.9,73.71
778,9/22/2022 12:45,118.3,73.83
779,9/22/2022 13:00,118.3,73.96
780,9/22/2022 13:15,118.7,74.1
781,9/22/2022 13:30,118.7,74.25
782,9/22/2022 13:45,118.6,74.39
783,9/22/2022 14:00,119,74.53
784,9/22/2022 14:15,119.4,74.68
785,9/22/2022 14:30,119.4,74.8
786,9/22/2022 14:45,119.8,74.93
787,9/22/2022 15:00,119.8,75.02
788,9/22/2022 15:15,119.7,75.15
789,9/22/2022 15:30,120.5,75.24
790,9/22/2022 15:45,120.5,75.34
791,9/22/2022 16:00,120.9,75.47
792,9/22/2022 16:15,120.9,75.61
793,9/22/2022 16:30,121.3,75.76
794,9/22/2022 16:45,121.2,75.9
795,9/22/2022 17:00,121.6,76.03
796,9/22/2022 17:15,121.6,76.14
797,9/22/2022 17:30,122,76.23
798,9/22/2022 17:45,122.4,76.26
799,9/22/2022 18:00,122.4,76.33
800,9/22/2022 18:15,122.4,76.41
801,9/22/2022 18:30,122.4,76.48
802,9/22/2022 18:45,122.7,76.57
803,9/22/2022 19:00,122.7,76.68
804,9/22/2022 19:15,122.7,76.75
805,9/22/2022 19:30,123.1,76.8
806,9/22/2022 19:45,123.1,76.86
807,9/22/2022 20:00,123.1,76.91
808,9/22/2022 20:15,123.1,76.91
809,9/22/2022 20:30,123.1,76.91
810,9/22/2022 20:45,123.5,76.91
811,9/22/2022 21:00,123.5,76.87
812,9/22/2022 21:15,123.5,76.86
813,9/22/2022 21:30,123.5,76.84
814,9/22/2022 21:45,123.5,76.78
815,9/22/2022 22:00,123.5,76.75
816,9/22/2022 22:15,123.5,76.68
817,9/22/2022 22:30,123.5,76.62
818,9/22/2022 22:45,123.5,76.55
819,9/22/2022 23:00,123.1,76.48
820,9/22/2022 23:15,123.1,76.41
821,9/22/2022 23:30,123.5,76.33
822,9/22/2022 23:45,123.1,76.24
823,9/23/2022 0:00,123.2,76.17
824,9/23/2022 0:15,123.2,76.1
825,9/23/2022 0:30,123.2,76.03
826,9/23/2022 0:45,123.2,75.96
827,9/23/2022 1:00,123.2,75.9
828,9/23/2022 1:15,122.8,75.79
829,9/23/2022 1:30,122.8,75.76
830,9/23/2022 1:45,122.8,75.69
831,9/23/2022 2:00,122.8,75.61
832,9/23/2022 2:15,122.8,75.56
833,9/23/2022 2:30,122.8,75.49
834,9/23/2022 2:45,122.8,75.45
835,9/23/2022 3:00,122.4,75.38
836,9/23/2022 3:15,122.4,75.33
837,9/23/2022 3:30,122.4,75.25
838,9/23/2022 3:45,122.8,75.22
839,9/23/2022 4:00,122.5,75.16
840,9/23/2022 4:15,122.5,75.09
841,9/23/2022 4:30,122.5,75.07
842,9/23/2022 4:45,122.5,75.02
843,9/23/2022 5:00,122.5,74.98
844,9/23/2022 5:15,122.5,74.93
845,9/23/2022 5:30,122.1,74.88
846,9/23/2022 5:45,122.1,74.84
847,9/23/2022 6:00,122.1,74.79
848,9/23/2022 6:15,121.7,74.75
849,9/23/2022 6:30,121.7,74.7
850,9/23/2022 6:45,121.7,74.64
851,9/23/2022 7:00,122.1,74.62
852,9/23/2022 7:15,121.7,74.61
853,9/23/2022 7:30,121.7,74.55
854,9/23/2022 7:45,121.7,74.5
855,9/23/2022 8:00,122.5,74.48
856,9/23/2022 8:15,122.5,74.46
857,9/23/2022 8:30,121.7,74.41
858,9/23/2022 8:45,121.7,74.41
859,9/23/2022 9:00,121.7,74.41
860,9/23/2022 9:15,121.7,74.41
861,9/23/2022 9:30,122.5,74.41
862,9/23/2022 9:45,121.7,74.41
863,9/23/2022 10:00,126.4,74.44
864,9/23/2022 10:15,126,74.44
865,9/23/2022 10:30,126.8,74.46
866,9/23/2022 10:45,128.7,74.5
867,9/23/2022 11:00,122.5,74.53
868,9/23/2022 11:15,123.7,74.57
869,9/23/2022 11:30,122.9,74.62
870,9/23/2022 11:45,122.5,74.64
871,9/23/2022 12:00,122.5,74.71
872,9/23/2022 12:15,123.3,74.79
873,9/23/2022 12:30,122.5,74.86
874,9/23/2022 12:45,122.5,74.95
875,9/23/2022 13:00,122.5,74.98
876,9/23/2022 13:15,122.5,75
877,9/23/2022 13:30,122.5,75.02
878,9/23/2022 13:45,122.5,75.02
879,9/23/2022 14:00,122.1,75.04
880,9/23/2022 14:15,122.8,75.07
881,9/23/2022 14:30,122.1,75.09
882,9/23/2022 14:45,122.5,75.11
883,9/23/2022 15:00,122.1,75.15
884,9/23/2022 15:15,122.5,75.16
885,9/23/2022 15:30,122.8,75.22
886,9/23/2022 15:45,122.8,75.24
887,9/23/2022 16:00,122.4,75.24
888,9/23/2022 16:15,122.8,75.29
889,9/23/2022 16:30,123.2,75.31
890,9/23/2022 16:45,122.8,75.34
891,9/23/2022 17:00,122.8,75.34
892,9/23/2022 17:15,122.8,75.38
893,9/23/2022 17:30,123.2,75.42
894,9/23/2022 17:45,122.8,75.42
895,9/23/2022 18:00,123.2,75.45
896,9/23/2022 18:15,122.8,75.45
897,9/23/2022 18:30,122.8,75.45
898,9/23/2022 18:45,122.8,75.42
899,9/23/2022 19:00,123.6,75.4
900,9/23/2022 19:15,122.8,75.38
901,9/23/2022 19:30,122.8,75.34
902,9/23/2022 19:45,123.2,75.33
903,9/23/2022 20:00,123.2,75.29
904,9/23/2022 20:15,122.8,75.22
905,9/23/2022 20:30,122.8,75.16
906,9/23/2022 20:45,125.2,75.09
907,9/23/2022 21:00,122.8,75.04
908,9/23/2022 21:15,122.5,74.98
909,9/23/2022 21:30,122.9,74.91
910,9/23/2022 21:45,122.9,74.84
911,9/23/2022 22:00,122.5,74.77
912,9/23/2022 22:15,122.5,74.7
913,9/23/2022 22:30,122.5,74.61
914,9/23/2022 22:45,122.5,74.53
915,9/23/2022 23:00,122.1,74.46
916,9/23/2022 23:15,122.5,74.39
917,9/23/2022 23:30,122.5,74.3
918,9/23/2022 23:45,122.1,74.19
919,9/24/2022 0:00,121.8,74.1
920,9/24/2022 0:15,122.1,74.03
921,9/24/2022 0:30,122.2,73.94
922,9/24/2022 0:45,121.8,73.85
923,9/24/2022 1:00,121.4,73.78
924,9/24/2022 1:15,121.4,73.69
925,9/24/2022 1:30,121.8,73.6
926,9/24/2022 1:45,121.4,73.47
927,9/24/2022 2:00,121,73.38
928,9/24/2022 2:15,121,73.29
929,9/24/2022 2:30,121,73.18
930,9/24/2022 2:45,120.7,73.08
931,9/24/2022 3:00,120.7,72.99
932,9/24/2022 3:15,120.7,72.88
933,9/24/2022 3:30,120.3,72.77
934,9/24/2022 3:45,120.3,72.68
935,9/24/2022 4:00,119.5,72.61
936,9/24/2022 4:15,119.9,72.5
937,9/24/2022 4:30,119.9,72.41
938,9/24/2022 4:45,119.6,72.32
939,9/24/2022 5:00,118.8,72.23
940,9/24/2022 5:15,119.6,72.16
941,9/24/2022 5:30,118.8,72.07
942,9/24/2022 5:45,119.6,71.96
943,9/24/2022 6:00,118.4,71.87
944,9/24/2022 6:15,120,71.78
945,9/24/2022 6:30,119.2,71.69
946,9/24/2022 6:45,118.1,71.62
947,9/24/2022 7:00,118.1,71.53
948,9/24/2022 7:15,118.8,71.42
949,9/24/2022 7:30,118.9,71.33
950,9/24/2022 7:45,118.9,71.26
951,9/24/2022 8:00,118.5,71.19
952,9/24/2022 8:15,118.1,71.1
953,9/24/2022 8:30,118.5,71.02
954,9/24/2022 8:45,118.5,70.99
955,9/24/2022 9:00,118.5,70.95
956,9/24/2022 9:15,118.1,70.93
957,9/24/2022 9:30,118.1,70.93
958,9/24/2022 9:45,117.3,70.93
959,9/24/2022 10:00,118.5,70.95
960,9/24/2022 10:15,118.1,70.99
961,9/24/2022 10:30,118.1,71.02
962,9/24/2022 10:45,118.1,71.1
963,9/24/2022 11:00,118.1,71.15
964,9/24/2022 11:15,118.1,71.22
965,9/24/2022 11:30,122.3,71.29
966,9/24/2022 11:45,118.9,71.38
967,9/24/2022 12:00,119.2,71.47
968,9/24/2022 12:15,118.8,71.56
969,9/24/2022 12:30,118.1,71.65
970,9/24/2022 12:45,118,71.83
971,9/24/2022 13:00,118,71.94
972,9/24/2022 13:15,118.4,72.1
973,9/24/2022 13:30,118.4,72.25
974,9/24/2022 13:45,118.8,72.34
975,9/24/2022 14:00,118.8,72.41
976,9/24/2022 14:15,118.8,72.5
977,9/24/2022 14:30,119.2,72.57
978,9/24/2022 14:45,119.1,72.68
979,9/24/2022 15:00,119.5,72.79
980,9/24/2022 15:15,119.5,72.86
981,9/24/2022 15:30,119.5,72.93
982,9/24/2022 15:45,119.5,72.99
983,9/24/2022 16:00,119.9,73.08
984,9/24/2022 16:15,119.9,73.17
985,9/24/2022 16:30,119.9,73.26
986,9/24/2022 16:45,120.3,73.38
987,9/24/2022 17:00,120.3,73.49
988,9/24/2022 17:15,121,73.62
989,9/24/2022 17:30,121,73.71
990,9/24/2022 17:45,121.4,73.72
991,9/24/2022 18:00,121.4,73.8
992,9/24/2022 18:15,121.4,73.85
993,9/24/2022 18:30,121.4,73.87
994,9/24/2022 18:45,121.4,73.92
995,9/24/2022 19:00,121.8,73.94
996,9/24/2022 19:15,121.8,73.99
997,9/24/2022 19:30,122.1,74.03
998,9/24/2022 19:45,122.1,74.07
999,9/24/2022 20:00,122.1,74.08
1000,9/24/2022 20:15,122.1,74.08
1001,9/24/2022 20:30,122.1,74.07
1002,9/24/2022 20:45,122.1,74.03
1003,9/24/2022 21:00,121.8,73.99
1004,9/24/2022 21:15,122.2,73.96
1005,9/24/2022 21:30,122.2,73.92
1006,9/24/2022 21:45,122.2,73.87
1007,9/24/2022 22:00,121.8,73.83
1008,9/24/2022 22:15,121.8,73.76
1009,9/24/2022 22:30,121.8,73.71
1010,9/24/2022 22:45,121.8,73.62
1011,9/24/2022 23:00,121.4,73.56
1012,9/24/2022 23:15,123.7,73.47
1013,9/24/2022 23:30,122.6,73.38
1014,9/24/2022 23:45,123,73.29
1015,9/25/2022 0:00,124.5,73.22
1016,9/25/2022 0:15,123,73.11
1017,9/25/2022 0:30,123.4,73.02
1018,9/25/2022 0:45,122.6,72.93
1019,9/25/2022 1:00,122.2,72.84
1020,9/25/2022 1:15,123,72.73
1021,9/25/2022 1:30,121.9,72.63
1022,9/25/2022 1:45,122.3,72.55
1023,9/25/2022 2:00,122.6,72.45
1024,9/25/2022 2:15,121.5,72.34
1025,9/25/2022 2:30,121.5,72.23
1026,9/25/2022 2:45,121.5,72.14
1027,9/25/2022 3:00,121.5,72.03
1028,9/25/2022 3:15,121.5,71.92
1029,9/25/2022 3:30,120.8,71.83
1030,9/25/2022 3:45,120.8,71.73
1031,9/25/2022 4:00,120.4,71.64
1032,9/25/2022 4:15,120.8,71.55
1033,9/25/2022 4:30,120.8,71.46
1034,9/25/2022 4:45,120.8,71.35
1035,9/25/2022 5:00,120.8,71.26
1036,9/25/2022 5:15,120.8,71.17
1037,9/25/2022 5:30,120,71.08
1038,9/25/2022 5:45,120,71.01
1039,9/25/2022 6:00,120,70.93
1040,9/25/2022 6:15,118.9,70.84
1041,9/25/2022 6:30,120.4,70.77
1042,9/25/2022 6:45,119.3,70.68
1043,9/25/2022 7:00,119.7,70.61
1044,9/25/2022 7:15,119.3,70.54
1045,9/25/2022 7:30,118.9,70.43
1046,9/25/2022 7:45,119.3,70.38
1047,9/25/2022 8:00,119.3,70.3
1048,9/25/2022 8:15,118.5,70.23
1049,9/25/2022 8:30,119.3,70.18
1050,9/25/2022 8:45,119.3,70.16
1051,9/25/2022 9:00,120.1,70.11
1052,9/25/2022 9:15,119.7,70.11
1053,9/25/2022 9:30,119.7,70.09
1054,9/25/2022 9:45,119.3,70.11
1055,9/25/2022 10:00,118.9,70.16
1056,9/25/2022 10:15,119.3,70.18
1057,9/25/2022 10:30,120.5,70.23
1058,9/25/2022 10:45,120.1,70.27
1059,9/25/2022 11:00,119.7,70.38
1060,9/25/2022 11:15,119.7,70.41
1061,9/25/2022 11:30,124.3,70.48
1062,9/25/2022 11:45,119.7,70.56
1063,9/25/2022 12:00,120.1,70.65
1064,9/25/2022 12:15,120.1,70.74
1065,9/25/2022 12:30,119.7,70.81
1066,9/25/2022 12:45,120.4,70.92
1067,9/25/2022 13:00,119.7,71.01
1068,9/25/2022 13:15,120,71.22
1069,9/25/2022 13:30,121.6,71.35
1070,9/25/2022 13:45,120.8,71.46
1071,9/25/2022 14:00,118.8,71.58
1072,9/25/2022 14:15,118.8,71.76
1073,9/25/2022 14:30,119.2,71.89
1074,9/25/2022 14:45,119.6,72.01
1075,9/25/2022 15:00,119.6,72.1
1076,9/25/2022 15:15,119.6,72.19
1077,9/25/2022 15:30,119.6,72.3
1078,9/25/2022 15:45,119.9,72.37
1079,9/25/2022 16:00,119.9,72.46
1080,9/25/2022 16:15,120.3,72.55
1081,9/25/2022 16:30,120.7,72.68
1082,9/25/2022 16:45,120.3,72.73
1083,9/25/2022 17:00,120.7,72.81
1084,9/25/2022 17:15,121.1,72.93
1085,9/25/2022 17:30,121.4,73.04
1086,9/25/2022 17:45,121.4,73.11
1087,9/25/2022 18:00,121.4,73.22
1088,9/25/2022 18:15,121.4,73.26
1089,9/25/2022 18:30,121.8,73.29
1090,9/25/2022 18:45,121.8,73.31
1091,9/25/2022 19:00,121.8,73.35
1092,9/25/2022 19:15,121.8,73.38
1093,9/25/2022 19:30,122.2,73.45
1094,9/25/2022 19:45,122.2,73.53
1095,9/25/2022 20:00,122.2,73.54
1096,9/25/2022 20:15,121.8,73.6
1097,9/25/2022 20:30,122.2,73.63
1098,9/25/2022 20:45,122.2,73.63
1099,9/25/2022 21:00,122.2,73.65
1100,9/25/2022 21:15,122.2,73.69
1101,9/25/2022 21:30,122.2,73.65
1102,9/25/2022 21:45,122.9,73.65
1103,9/25/2022 22:00,125.3,73.69
1104,9/25/2022 22:15,122.2,73.65
1105,9/25/2022 22:30,122.2,73.65
1106,9/25/2022 22:45,122.2,73.63
1107,9/25/2022 23:00,122.2,73.6
1108,9/25/2022 23:15,122.2,73.56
1109,9/25/2022 23:30,122.2,73.53
1110,9/25/2022 23:45,122.2,73.47
1111,9/26/2022 0:00,122.2,73.42
1112,9/26/2022 0:15,122.2,73.35
1113,9/26/2022 0:30,122.2,73.29
1114,9/26/2022 0:45,121.8,73.22
1115,9/26/2022 1:00,121.8,73.17
1116,9/26/2022 1:15,121.8,73.08
1117,9/26/2022 1:30,121.8,73
1118,9/26/2022 1:45,121.8,72.91
1119,9/26/2022 2:00,121.5,72.84
1120,9/26/2022 2:15,121.5,72.73
1121,9/26/2022 2:30,121.5,72.68
1122,9/26/2022 2:45,121.5,72.57
1123,9/26/2022 3:00,121.1,72.5
1124,9/26/2022 3:15,124.6,72.41
1125,9/26/2022 3:30,122.7,72.32
1126,9/26/2022 3:45,122.7,72.25
1127,9/26/2022 4:00,126.5,72.16
1128,9/26/2022 4:15,120.3,72.09
1129,9/26/2022 4:30,120.4,72
1130,9/26/2022 4:45,120.4,71.92
1131,9/26/2022 5:00,120,71.85
1132,9/26/2022 5:15,120,71.76
1133,9/26/2022 5:30,120,71.65
1134,9/26/2022 5:45,120,71.62
1135,9/26/2022 6:00,119.6,71.49
1136,9/26/2022 6:15,119.6,71.42
1137,9/26/2022 6:30,119.6,71.35
1138,9/26/2022 6:45,119.2,71.26
1139,9/26/2022 7:00,119.3,71.19
1140,9/26/2022 7:15,119.3,71.1
1141,9/26/2022 7:30,119.3,71.02
1142,9/26/2022 7:45,118.9,70.95
1143,9/26/2022 8:00,119.3,70.86
1144,9/26/2022 8:15,118.9,70.81
1145,9/26/2022 8:30,118.9,70.74
1146,9/26/2022 8:45,118.9,70.7
1147,9/26/2022 9:00,118.9,70.68
1148,9/26/2022 9:15,118.9,70.65
1149,9/26/2022 9:30,118.9,70.65
1150,9/26/2022 9:45,118.9,70.68
1151,9/26/2022 10:00,118.9,70.72
1152,9/26/2022 10:15,118.9,70.77
1153,9/26/2022 10:30,118.9,70.81
1154,9/26/2022 10:45,119.3,70.88
1155,9/26/2022 11:00,119.3,70.95
1156,9/26/2022 11:15,119.6,71.04
1157,9/26/2022 11:30,119.6,71.11
1158,9/26/2022 11:45,119.6,71.24
1159,9/26/2022 12:00,119.6,71.35
1160,9/26/2022 12:15,119.6,71.46
1161,9/26/2022 12:30,120,71.62
1162,9/26/2022 12:45,120,71.76
1163,9/26/2022 13:00,120.4,71.94
1164,9/26/2022 13:15,120.7,72.1
1165,9/26/2022 13:30,121.1,72.27
1166,9/26/2022 13:45,121.1,72.41
1167,9/26/2022 14:00,121.9,72.46
1168,9/26/2022 14:15,121.9,72.54
1169,9/26/2022 14:30,121.5,72.64
1170,9/26/2022 14:45,121.1,72.72
1171,9/26/2022 15:00,122.6,72.79
1172,9/26/2022 15:15,121.8,72.88
1173,9/26/2022 15:30,121.8,72.95
1174,9/26/2022 15:45,121.8,73.08
1175,9/26/2022 16:00,121.8,73.15
1176,9/26/2022 16:15,122.2,73.24
1177,9/26/2022 16:30,122.2,73.35
1178,9/26/2022 16:45,122.2,73.47
1179,9/26/2022 17:00,122.6,73.62
1180,9/26/2022 17:15,122.6,73.72
1181,9/26/2022 17:30,122.9,73.87
1182,9/26/2022 17:45,122.9,73.96
1183,9/26/2022 18:00,122.9,74.03
1184,9/26/2022 18:15,123.3,74.1
1185,9/26/2022 18:30,123.3,74.17
1186,9/26/2022 18:45,123.3,74.25
1187,9/26/2022 19:00,123.7,74.26
1188,9/26/2022 19:15,123.3,74.32
1189,9/26/2022 19:30,123.7,74.37
1190,9/26/2022 19:45,123.7,74.44
1191,9/26/2022 20:00,123.7,74.46
1192,9/26/2022 20:15,123.7,74.53
1193,9/26/2022 20:30,124,74.55
1194,9/26/2022 20:45,124,74.61
1195,9/26/2022 21:00,124,74.61
1196,9/26/2022 21:15,124.4,74.62
1197,9/26/2022 21:30,124,74.64
1198,9/26/2022 21:45,124.4,74.64
1199,9/26/2022 22:00,124.4,74.68
1200,9/26/2022 22:15,124,74.7
1201,9/26/2022 22:30,124.4,74.7
1202,9/26/2022 22:45,124.4,74.7
1203,9/26/2022 23:00,124.4,74.7
1204,9/26/2022 23:15,124.4,74.7
1205,9/26/2022 23:30,124.8,74.7
1206,9/26/2022 23:45,124.4,74.68
1207,9/27/2022 0:00,124.4,74.64
1208,9/27/2022 0:15,124.4,74.62
1209,9/27/2022 0:30,124.4,74.61
1210,9/27/2022 0:45,124.4,74.57
1211,9/27/2022 1:00,124.4,74.53
1212,9/27/2022 1:15,124.4,74.48
1213,9/27/2022 1:30,124.4,74.44
1214,9/27/2022 1:45,124.4,74.39
1215,9/27/2022 2:00,124.1,74.34
1216,9/27/2022 2:15,124.1,74.3
1217,9/27/2022 2:30,124.1,74.23
1218,9/27/2022 2:45,124.1,74.17
1219,9/27/2022 3:00,124.1,74.14
1220,9/27/2022 3:15,124.5,74.07
1221,9/27/2022 3:30,124.5,74.01
1222,9/27/2022 3:45,123.7,73.96
1223,9/27/2022 4:00,123.7,73.92
1224,9/27/2022 4:15,123.7,73.87
1225,9/27/2022 4:30,123.7,73.8
1226,9/27/2022 4:45,123.7,73.76
1227,9/27/2022 5:00,123.3,73.71
1228,9/27/2022 5:15,123.7,73.63
1229,9/27/2022 5:30,123.3,73.6
1230,9/27/2022 5:45,123.3,73.54
1231,9/27/2022 6:00,123.3,73.47
1232,9/27/2022 6:15,123.3,73.42
1233,9/27/2022 6:30,123.4,73.38
1234,9/27/2022 6:45,123,73.33
1235,9/27/2022 7:00,123,73.29
1236,9/27/2022 7:15,123,73.22
1237,9/27/2022 7:30,123,73.15
1238,9/27/2022 7:45,123,73.08
1239,9/27/2022 8:00,123,73.02
1240,9/27/2022 8:15,123,72.93
1241,9/27/2022 8:30,122.6,72.86
1242,9/27/2022 8:45,122.6,72.79
1243,9/27/2022 9:00,122.6,72.72
1244,9/27/2022 9:15,122.2,72.64
1245,9/27/2022 9:30,122.2,72.61
1246,9/27/2022 9:45,122.2,72.57
1247,9/27/2022 10:00,122.3,72.55
1248,9/27/2022 10:15,122.3,72.54
1249,9/27/2022 10:30,122.3,72.5
1250,9/27/2022 10:45,122.3,72.54
1251,9/27/2022 11:00,122.3,72.54
1252,9/27/2022 11:15,122.3,72.55
1253,9/27/2022 11:30,122.3,72.55
1254,9/27/2022 11:45,122.2,72.57
1255,9/27/2022 12:00,122.2,72.63
1256,9/27/2022 12:15,122.2,72.63
1257,9/27/2022 12:30,122.2,72.68
1258,9/27/2022 12:45,122.6,72.72
1259,9/27/2022 13:00,122.6,72.77
1260,9/27/2022 13:15,122.6,72.84
1261,9/27/2022 13:30,122.6,72.86
1262,9/27/2022 13:45,122.6,72.93
1263,9/27/2022 14:00,122.6,72.93
1264,9/27/2022 14:15,122.6,72.95
1265,9/27/2022 14:30,122.6,72.99
1266,9/27/2022 14:45,123,73.02
1267,9/27/2022 15:00,122.6,73.08
1268,9/27/2022 15:15,123,73.09
1269,9/27/2022 15:30,123,73.11
1270,9/27/2022 15:45,123,73.15
1271,9/27/2022 16:00,123,73.15
1272,9/27/2022 16:15,123,73.17
1273,9/27/2022 16:30,123,73.18
1274,9/27/2022 16:45,123,73.24
1275,9/27/2022 17:00,123,73.24
1276,9/27/2022 17:15,123,73.26
1277,9/27/2022 17:30,123,73.26
1278,9/27/2022 17:45,123.4,73.29
1279,9/27/2022 18:00,123,73.31
1280,9/27/2022 18:15,123.4,73.31
1281,9/27/2022 18:30,123.4,73.31
1282,9/27/2022 18:45,123.4,73.31
1283,9/27/2022 19:00,123.4,73.29
1284,9/27/2022 19:15,123.4,73.26
1285,9/27/2022 19:30,123.4,73.24
1286,9/27/2022 19:45,123.4,73.22
1287,9/27/2022 20:00,123.4,73.18
1288,9/27/2022 20:15,123.4,73.18
1289,9/27/2022 20:30,123.4,73.15
1290,9/27/2022 20:45,123.4,73.09
1291,9/27/2022 21:00,123.4,73.08
1292,9/27/2022 21:15,123.4,73.02
1293,9/27/2022 21:30,123,72.99
1294,9/27/2022 21:45,123,72.91
1295,9/27/2022 22:00,123,72.88
1296,9/27/2022 22:15,123,72.84
1297,9/27/2022 22:30,123,72.77
1298,9/27/2022 22:45,123,72.73
1299,9/27/2022 23:00,123,72.68
1300,9/27/2022 23:15,123,72.63
1301,9/27/2022 23:30,123,72.57
1302,9/27/2022 23:45,123,72.5
1303,9/28/2022 0:00,123,72.45
1304,9/28/2022 0:15,123,72.37
1305,9/28/2022 0:30,123,72.3
1306,9/28/2022 0:45,122.7,72.25
1307,9/28/2022 1:00,122.7,72.16
1308,9/28/2022 1:15,122.7,72.1
1309,9/28/2022 1:30,122.7,72.03
1310,9/28/2022 1:45,122.3,71.96
1311,9/28/2022 2:00,122.3,71.87
1312,9/28/2022 2:15,122.3,71.83
1313,9/28/2022 2:30,122.3,71.76
1314,9/28/2022 2:45,122.3,71.69
1315,9/28/2022 3:00,122.3,71.62
1316,9/28/2022 3:15,122.3,71.55
1317,9/28/2022 3:30,121.9,71.47
1318,9/28/2022 3:45,121.9,71.4
